Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
2/1/23 18:31,West Camp,NY,USA,Diamond,5-10 mins,The two red lights stayed on and the other two white lights were flashing in an unusual sequence.,3/6/23,Yes
2/1/23 17:48,Gurnee,IL,USA,Light,3 minutes,Brighter one with trailing one that was more faint,3/6/23,Yes
2/1/23 17:00,Warwick,Warwickshire,United Kingdom,Light,About 5 seconds,Saw a pulsating light go across the sky ducking and divong behind trees,3/6/23,
2/1/23 14:05,Marco Island,FL,USA,Oval,5 seconds,Flying straight line south to north,3/6/23,
2/1/23 12:23,Red Hook,NY,USA,Sphere,5 - 10 seconds,A metallic sphere that was reflective and possibly had glass/window was visible and then without moving disappeared.,3/6/23,
2/1/23 10:26,Sun Prairie,WI,USA,Circle,786,We were walking in the forest and we looked up and saw a ton of moving lights,3/6/23,
3/31/23 23:00,Quasky,IA,USA,Cube,Approximately 1 minute,Craft soundlessly and steadily crossed over a still and moonlit night.,7/10/23,
3/31/23 22:49,,,USA,Circle,17:20,I was looking on google maps and saw a strange UFO near area 51,4/9/23,
3/31/23 21:00,Palm Springs,,USA,Circle,20 minutes,We saw a 2 UFO with lights with a red tail we heard rumbling off us.,4/9/23,
3/31/23 20:30,Brea,CA,USA,Oval,5 minutes,8pm sun was still out large opaque oval in tree about 7 ft in height just up along the tree,5/19/23,
3/31/23 20:03,Williamsport,PA,USA,Orb,1 to 2 minutes,Light orb moved a bit fast then stopped and hovered above my house. Moving different directions. Then disappeared,7/29/23,Yes
3/31/23 19:59,Virginia Beach,VA,USA,Fireball,3 minutes,"Looked like a rocket launch coming up from behind a house, traveled above and past us out of sight.",4/9/23,
3/31/23 13:49,Staten Island,,USA,Changing,6 minutes,A group of oval shape dull lite off white about ten in total attached to color hovered over Staten island and,4/9/23,
3/31/23 06:35,Athens,OH,USA,Disk,About 2 minutes,I seen an odd flying object and I stopped and got a video,4/9/23,
3/31/23 05:50,McKinney,,USA,Triangle,30 min,Took 2 pics while driving,4/9/23,
3/30/23 23:34,elyria,OH,USA,Sphere,3 min,helicopter circling close to an low object that was silent with a very bright flashing red and blue object,5/19/23,
3/30/23 20:40,Eagle Creek,,USA,Changing,~20mins (possibly longer),Bright stationary light which turned into another shape with light changing color and brightness and took off North.,4/9/23,
3/30/23 20:30,Seattle,,USA,Triangle,Less than 1 minute.,Orange/ Amber coloured light,4/9/23,Yes
3/30/23 16:19,Meriden,CT,USA,Chevron,2-3 mintues,I was driving dogs back home and,5/19/23,Yes
3/30/23 04:23,Sykesville,MD,USA,Flash,10 minutes,Flashing orb with irregular pattern rapidly blinks then flies away,4/9/23,
3/29/23 22:00,Shippensburg,PA,USA,Orb,15 Min,I saw 3 bright green straight line beams not lighting lightning cant be straight followed by a orb arcing around in the sky 10min later,4/9/23,
3/29/23 21:10,Kirkland,WA,USA,Chevron,1 minute,"Looking toward the moon, I saw a craft that was very bright and had no position lights moving both vertically & horizontally",4/9/23,
3/29/23 21:05,Johnson City,,USA,Light,2-3 minutes,Very bright white light,4/9/23,
3/29/23 20:04,Kansas City,,USA,Other,10 seconds,"Bird like object, translucent and no flapping of wings",4/9/23,Yes
3/29/23 19:45,Madison,WI,USA,Light,2 minutes,Northeast part of sky left of Virgo constellation,4/9/23,
3/29/23 07:26,Boonville,IN,USA,Circle,1 hour,I saw a plane and something was sitting beside it then the object burst through air and disappeared,4/9/23,Yes
3/28/23 23:45,Boonville,MO,USA,Triangle,10 minutes,Triangle of lights that get bright and fade out and form other patterns,4/9/23,Yes
3/28/23 23:30,Antioch,TN,USA,Unknown,20- 30 seconds,I was at a a dark road when I noticed something flying really close making no sound,4/9/23,Yes
3/28/23 23:15,Florence,,USA,Circle,Few seconds,Large very bright round object,4/9/23,
3/28/23 20:55,Cave Creek,AZ,USA,Changing,40 minutes,"Very big and bright white light that eventually dimmed, became much smaller, and turned red.",4/9/23,Yes
3/28/23 19:54,Merrimack,NH,USA,Circle,Lasted around 2 minutes.,Extremely strange circular object with vivid flashing green lights.,4/9/23,
3/28/23 17:00,Fortson,GA,USA,Rectangle,Several minutes,12 round white lights in 3 rows of four. Evenly spaced. Like they were on a rack. When I saw them they stopped moving down the street,5/19/23,
3/27/23 23:15,"Boarder of Colorado, Utah and Wyoming",CO,USA,Light,20 minutes,"3 lights forming a triangle, converging, disappearing. Then reappearing forming a triangle, converging then disappearing again.",4/9/23,
3/27/23 19:00,Huntsville,AL,USA,Light,several minutes,Multiple lights around the southern sky moving randomly.,4/9/23,
3/26/23 23:25,Tucson,AZ,USA,Orb,20+ minutes,Pulsating light stationary in the western sky,4/9/23,
3/26/23 23:01,Fredericksburg,VA,USA,Other,10 seconds,Translucent/Cloaked craft passed overhead in backyard.,4/9/23,
3/26/23 21:28,Wilson,IN,USA,Triangle,5-6 mins,Witnesses observed a bright triangular craft object hovering at tree top level,7/10/23,
3/26/23 21:28,Ajax,ON,Canada,,,Site 53 had spikes in magnetometer and compass variations,7/10/23,
3/26/23 21:28,Buffalo,NY,USA,,,Site 163 had spikes in magnetometer and compass heading changes.,7/10/23,
3/26/23 21:27,Buffalo,NY,USA,,,MADAR site 163 at Buffalo had spikes,7/10/23,
3/26/23 21:10,Sedona,AZ,USA,Other,12 seconds,Boomerang/ triangle silent no lights <= 300meters above,4/9/23,
3/26/23 21:05,Palm Beach,FL,USA,Disk,25 minutes,"Bright, stationary, larger than star or planet,",4/9/23,Yes
3/26/23 19:45,Norwich,NY,USA,Light,3 minutes approximately,"A fast moving point of light that changed direction very quickly, also going around in a circle.",4/9/23,
3/26/23 15:45,Barboursville,WV,USA,Changing,3 minutes,Pie pan shaped ufo,4/9/23,
3/26/23 14:08,San Dimas,CA,USA,Rectangle,approximately 4-5 minutes,"As bright as evening Venus near waxing crescent moon, high in afternoon sky.",5/19/23,Yes
3/26/23 13:07,Ward,AR,USA,Oval,30 minutes,A oval-like object with pinched sides surrounded by an effect similar to a heat shimmer that bent and colored the light around it.,4/9/23,
3/26/23 06:00,Centerville,OH,USA,Other,10 secs,See details,4/9/23,
3/26/23 05:55,Toronto,OH,USA,Unknown,10 min,Vertical line of lights,4/9/23,
3/26/23 03:35,La Crosse,WI,USA,Other,6 or seven seconds probab,Thought it was a shooting star then four more came through the clouds,4/9/23,
3/25/23 19:06,Mumbai,,India,Oval,40 seconds,An unknown object was observed in the sky.,4/9/23,
3/25/23 18:30,alma,AR,USA,Disk,2 seconds,silver disc with cloaking ability,4/9/23,
3/25/23 06:08,COLUMBIA,SC,USA,Circle,30 seconds,2 balls of light moving opposite directions,4/9/23,
3/24/23 22:05,Rochester,MN,USA,Formation,2 minutes,Y shaped Formation,4/9/23,Yes
3/24/23 21:00,Gasto,NC,USA,Orb,10 seconds,"Single, fast moving bright green light/orb, low and silent.",4/9/23,
3/24/23 12:22,Highland,CA,USA,Cylinder,3 seconds,Craft hovered to examine us then sped off at super-warp speed,4/9/23,Yes
3/24/23 01:52,Asheboro,null,,Triangle,Until disappear out sight,This is not the first sightings. Just discovered your site. I have more sightings and photos to back them up. In the last months,4/9/23,
3/23/23 22:32,Savannah,GA,USA,Unknown,10 seconds,Unexpected something with out lights moving in the sky no noise,4/9/23,
3/23/23 22:28,Bancroft,MI,USA,Light,3 seconds,Bright light falling downwards,4/9/23,
3/23/23 21:30,Cedar Key,FL,USA,Orb,Approximately 2 hrs,Multiple lights ascending and decending,4/9/23,
3/23/23 20:01,Chesnee,SC,USA,Cigar,Less than 1 minute,Just taking pictures of the moon and Jupiter,4/9/23,Yes
3/23/23 16:00,Sun City and Glendale,AZ,USA,Rectangle,15 minutes,Square Cloud Like Object in the Sky with an Orb to the Right of it...,4/9/23,Yes
3/23/23 10:14,Woodland,MI,USA,Triangle,1-2 minuites,Dark triangle shaped object hovering in yard about 100ft from ground,4/9/23,
3/22/23 23:50,Deland,FL,USA,Unknown,2-3 minutes,Bright light,4/9/23,
3/22/23 21:45,Portland,OR,USA,Rectangle,2-4 minutes,Witnessed a rectangular ufo come closer to me but eventually came to a stop (a hover) just above some trees and take off again.,4/9/23,
3/22/23 21:22,Los Angeles,CA,USA,Other,5 minutes,"Object fixed in the sky at relatively low height of approximately several hundred feet but likely less than 1,000 feet.",4/9/23,Yes
3/22/23 20:30,Midlothian,VA,USA,Circle,25 minutes and counting,Our family has seen an object with bright lights for over 30 minutes,4/9/23,
3/22/23 20:30,Franconia Notch,NH,USA,Light,between 5-10 seconds,large amber lights,4/9/23,
3/22/23 20:25,Barnet,VT,USA,Flash,Flash,"Orange flashes of light, various positions",4/9/23,
3/22/23 20:10,Rumney,NH,USA,Light,A few seconds,"Saw a bright orange light, disapear and reappear with a 2nd one, my husband sees them and the both disappear",4/9/23,
3/22/23 09:42,Nespelem,WA,USA,Triangle,1 minutes,Three aircraft flying low only 100ft or so in the air air,4/9/23,
3/22/23 06:48,Royal Palm Beach,FL,USA,,,MADAR site76 had full code blue alert and other magnetometer spikes,7/10/23,
3/22/23 06:45,Royal Palm Beach,FL,USA,Light,6-seconds,Bright object coming from the west to east under the clouds,7/10/23,
3/22/23 05:24,Roseburg,OR,USA,Circle,2-4 minutes,Very large bright light in sky below cloud cover. Stock still for 2 minutes then vanished with no exiting trajectory. Just vanished.,4/9/23,
3/22/23 03:11,Spokane,WA,USA,Orb,1 second twice.,clear night sky,4/9/23,
3/22/23 01:30,Wichita Falls,TX,USA,Orb,Around 3 to 5 min.,"Daughter and I looking at stars before bed. Our location is a royal area, can see quite a few stars.",4/9/23,
3/21/23 21:10,Seminole,FL,USA,Diamond,2 minutes,hovering object (1 light not 2 planets),4/9/23,Yes
3/21/23 21:09,Barnegat,NJ,USA,Disk,1 minute,"2 Crafts seen, then 1 right near my car",4/9/23,
3/21/23 21:00,Dalton,null,USA,Light,a few minutes,Two lights like headlights behind us.,4/9/23,
3/21/23 17:18,Alton,VA,USA,Changing,1-2 minutes,While operating a drone I observed unidentifiable aerial objects,4/9/23,Yes
3/20/23 21:10,Canton,OH,USA,Orb,3-4mins,"7-8 bright orange orbs flying silently and slowly above the house tops, across the housetops but relatively low.",7/29/23,
3/20/23 21:00,Amesbury,MA,USA,Diamond,10 minutes,"Large as a pine tree top,Blue and red tube shaped colored lights running from top point and bottom point to circumference center.",4/9/23,
3/20/23 10:15,Mooresville,NC,USA,Oval,Less than 2 seconds,3 ovals flying very fast,4/9/23,
3/20/23 06:00,East Middlebury,VT,USA,Orb,1.5 hours,2 or 3 sorta blue orbs floating in the sky.,4/9/23,
3/20/23 02:00,Oxford,,USA,Oval,20 minutes,I seen a ufo slowing moving last but then disappear in a blink,4/9/23,
3/20/23 01:00,Beach Park,IL,USA,Orb,5 minutes,A huge very bright orb moving slowly,4/9/23,
3/19/23 20:24,Perryville,MD,USA,Triangle,About 1 min,Flat bottom black triangle shape flying low to the ground with a low wooshing sound.,4/9/23,Yes
3/19/23 18:56,Albion,MI,USA,Other,5 minutes +,H shapped craft moving slow almost stationary,4/9/23,
3/19/23 13:00,Stillwater,OK,USA,Triangle,Over several months - 10,Different numbers nightly . Grew from 1-7 .. then the ship covered the house . This has been going on for months . I go out side pm,4/9/23,
3/19/23 10:20,Minneapolis,MN,USA,Unknown,5-10 min,UFO spotted in the sky thought it was big air force plane because it looked like it wasnt moving . Got to VA hospital took picture,4/9/23,Yes
3/19/23 08:50,St Paul,MN,USA,Rectangle,3 minutes,"While driving on Highway 61, a rectangular object appeared in the sky for about 2 minutes.",4/9/23,
3/19/23 01:05,Frederick,MD,USA,Light,a split second,bright green light,4/9/23,
3/18/23 23:30,Harrisburg,PA,USA,Circle,15 seconds,Extremely bright circular object with a spotlight that disappeared into a cloud,4/9/23,
3/18/23 21:33,Lowell,MA,USA,Light,3 Minutes,Very Bright Erratic Lights Appeared to Spread out and Jump Forward and Backwards,4/9/23,
3/18/23 21:30,Revere,MA,USA,Chevron,1 or more hours,At least 2 or 3 low flying silent crafts one was bluish and white the other was greenish and the last one was black with red lights,4/9/23,Yes
3/18/23 21:00,Wolfforth,TX,USA,Light,3 minutes,Blinking lights but not a plane,4/9/23,
3/18/23 21:00,Bellevue,WA,USA,Changing,1minute,Low-flying piloted aircraft,4/9/23,Yes
3/18/23 20:53,Blakely,GA,USA,Fireball,30 to 40 seconds,Two orange lights hovering on a dirt road then one disappeared while the other was floating towards the direction the other,4/9/23,
3/18/23 17:57,Hermiston,,USA,Circle,Multiple days. 1 to 3 hrs,Orbs and a large saucer cloaked in a black cloud,4/9/23,Yes
3/17/23 23:30,BIRMINGHAM,AL,USA,Other,3 hours,I observed a bright blue light hovering over downtown Birmingham AL. This light could be seen on the Southside of Birmingham as well.,4/9/23,
3/17/23 22:00,,NY,USA,Cylinder,2-3 minutes,"During a flight, I saw a number of red long lights in a cylinder formation.",4/9/23,
3/17/23 21:55,Roseville,CA,USA,Cone,15 seconds,"Six red fire balls I looked up and they were in the middle of the sky in 15 seconds or gone parallel, flying to the earthwith tails",4/9/23,
3/17/23 21:46,Placerville,CA,USA,Fireball,1 minute,6 or more objects like shooting stars but definitely had a trajectory because they never faded,4/9/23,
3/17/23 21:43,Redwood valley ca,CA,USA,Cigar,15seconds,Seen this slow moving long set of lights hovering across sky was pretty long forsure then once across the ski dissapered,4/9/23,
3/17/23 21:30,El dorado hills,CA,USA,Fireball,10 seconds,"10 lights, some flying by each other, streaking across the sky",4/9/23,
3/17/23 21:30,Miller place,NY,USA,Light,4 minutes,"Lights, aligned",7/10/23,
3/17/23 21:30,Brentwood,CA,USA,Fireball,,"Appeared to look like either Missiles, or Debris burning up into atmosphere.",4/9/23,
3/17/23 19:00,Gold Canyon,AZ,USA,Light,Approx 10 min total,"Saw very orange lights in the eastern sky just below Leo, they made several appearances.",4/9/23,
3/17/23 09:45,Stockton,CA,USA,Formation,3 minutes,Red lights in formation streaking slowly,4/9/23,
3/17/23 06:59,Revere,MA,USA,Sphere,approximately 2 mins,within about 2mins max time I have 8 jpg from my S20 Samsung,4/9/23,Yes
3/16/23 22:30,Utrecht,Utrecht,Netherlands The,Unknown,3 minutes,2 flashing circles flying moving without sound,4/9/23,Yes
3/16/23 21:50,Palm springs,CA,USA,Changing,5-10 seconds,Fast and quiet,4/9/23,
3/16/23 21:33,Del Valle,,USA,Other,one second,It'sI on my Iphone it is a rusty looking upside down horse shoe that shot across my camera during an lightening storm,4/9/23,
3/16/23 20:00,Medford,OR,USA,Orb,2:24 minutes,"Quite, slow, low moving BRIGHT ORB object",4/9/23,
3/16/23 19:35,Lynn,MA,USA,Orb,3 minutes,I noticed a light in the sky,4/9/23,
3/16/23 18:20,Independence,KY,USA,Circle,?,"Three ""objects at a time, with three sets of pure white globes at a time total of 9. Came from nowhere and disappeared to the left.",7/10/23,
3/16/23 17:45,SAN JOSE,CA,USA,Circle,45 minutes,I saw two dots in the sky really far away - they looked like stars. But its light out still- 6pm. Then I saw them moving towards us,7/10/23,Yes
3/16/23 14:43,,,,Orb,,white orb US DOD video,4/9/23,
3/16/23 14:35,Hobart,Australian Capital Territory,Australia,Changing,100 minutes,I was walking my dog and I saw a UFO.,4/9/23,
3/16/23 08:15,Herrings,NY,USA,Orb,Seconds,This is the second time I've been sitting in my living room and see this light cross across my treeline and go straight down.,4/9/23,
3/16/23 06:37,Gastonia,NC,USA,Fireball,1 min,Orange/Red fireball seen in sky,4/9/23,
3/15/23 21:30,Poplarville,MS,USA,Triangle,,Driving south on hwy 43 almost drove under it the thing was only about 30 ft above the tree tops,5/19/23,
3/15/23 21:26,Bellevue,WA,USA,Circle,Still visible,"Glowing circle, stationary",4/9/23,
3/15/23 20:38,Polk,PA,USA,Light,About a minute,Bright light speeding across the sky.,7/29/23,
3/15/23 20:35,Williamsburg,VA,USA,Light,At least an hour,Bright light changed when picture taken.,4/9/23,Yes
3/15/23 19:25,Lake Placid,NY,USA,Other,2 min,3 lights in a straight line formation.,4/9/23,
3/15/23 16:10,Meridian,ID,USA,Circle,20 seconds,I saw three white dots in the sky dance around each other before parting ways outside my window,4/9/23,Yes
3/15/23 15:30,South Shore,KY,USA,Cylinder,5 - 7 minutes,Pill shaped craft being followed by plane,4/9/23,
